,M/MSun,age(Gyr),log L/Lsun,Teff(K),log g,R/Rsun,source
3131,0.03,0.27,-4.4678,1300.88,4.793,1.121,sonora
3132,0.03,0.31,-4.4935,1289.15,4.803,1.108,sonora
3133,0.03,0.37,-4.5288,1273.29,4.816,1.09,sonora
3134,0.03,0.42,-4.555,1261.87,4.827,1.077,sonora
3135,0.03,0.49,-4.5906,1245.89,4.84,1.061,sonora
3136,0.03,0.57,-4.6259,1230.67,4.854,1.044,sonora
3137,0.03,0.66,-4.6638,1213.86,4.868,1.027,sonora
3138,0.03,0.77,-4.7189,1186.43,4.884,1.009,sonora
3139,0.03,0.89,-4.7909,1147.74,4.898,0.993,sonora
3140,0.03,1.0,-4.8636,1107.71,4.909,0.98,sonora
3141,0.03,1.2,-5.0049,1030.36,4.924,0.963,sonora
3142,0.03,1.4,-5.1307,964.34,4.935,0.951,sonora
3143,0.03,1.6,-5.2321,914.0,4.944,0.942,sonora
3144,0.03,1.9,-5.3548,856.4,4.953,0.932,sonora
3145,0.03,2.2,-5.4546,811.91,4.96,0.924,sonora
3146,0.03,2.5,-5.5371,776.93,4.966,0.918,sonora
3147,0.03,2.9,-5.6296,739.24,4.973,0.911,sonora
3148,0.03,3.4,-5.7279,701.07,4.979,0.904,sonora
3149,0.03,4.0,-5.8228,666.12,4.985,0.898,sonora
3150,0.03,4.6,-5.905,637.13,4.99,0.893,sonora
3151,0.03,5.3,-5.9872,609.28,4.994,0.889,sonora
3152,0.03,6.2,-6.0772,580.13,4.999,0.884,sonora
3153,0.03,7.2,-6.1572,555.47,5.004,0.879,sonora
3154,0.03,8.3,-6.2363,531.97,5.008,0.875,sonora
3155,0.03,9.7,-6.3241,506.95,5.012,0.871,sonora
3156,0.03,11.0,-6.3949,487.61,5.015,0.868,sonora
3157,0.03,13.0,-6.4872,463.46,5.019,0.863,sonora
3158,0.033,0.001,,2661.3368227479177,,,baraffe
3159,0.033,0.0010974986633886447,,2659.103074899684,,,baraffe
3160,0.033,0.0012045035934870319,,2657.037061587364,,,baraffe
3161,0.033,0.0013219407795106888,,2655.1174383646035,,,baraffe
3162,0.033,0.0014508282385919241,,2653.418296305916,,,baraffe
3163,0.033,0.0015922820526611385,,2652.001816844406,,,baraffe
3164,0.033,0.0017475274245333274,,2650.7095404474903,,,baraffe
3165,0.033,0.0019179090126603278,,2649.524985994018,,,baraffe
3166,0.033,0.0021049025778957452,,2648.4355854123532,,,baraffe
3167,0.033,0.0023101277658038933,,2647.4298519517993,,,baraffe
3168,0.033,0.0025353621352267692,,2646.4982654185433,,,baraffe
3169,0.033,0.0027825565546175596,,2645.6332319267567,,,baraffe
3170,0.033,0.0030538520994960842,,2644.8274123076294,,,baraffe
3171,0.033,0.003351606314733412,,2644.0747729587224,,,baraffe
3172,0.033,0.003678383450624861,,2643.3702759779176,,,baraffe
3173,0.033,0.004037020920491696,,2642.7091671033454,,,baraffe
3174,0.033,0.004430625064311634,,2642.0873613819513,,,baraffe
3175,0.033,0.004862605086058246,,2641.5018002715974,,,baraffe
3176,0.033,0.005336702582535751,,2641.0160329002206,,,baraffe
3177,0.033,0.005857023951235716,,2640.584830680536,,,baraffe
3178,0.033,0.006428075957916478,,2640.1767112484445,,,baraffe
3179,0.033,0.007054804771974018,,2639.7896106304242,,,baraffe
3180,0.033,0.0077426388077093174,,2639.422459535847,,,baraffe
3181,0.033,0.008497535742562026,,2639.073115715912,,,baraffe
3182,0.033,0.00932603411955906,,2638.7247875157345,,,baraffe
3183,0.033,0.010235286413287912,,2637.2959717841372,,,baraffe
3184,0.033,0.011233368351630463,,2631.600317037705,,,baraffe
3185,0.033,0.012328493201125166,,2623.614617166733,,,baraffe
3186,0.033,0.013530380189850059,,2616.1537641317514,,,baraffe
3187,0.033,0.014849779329366576,,2609.3698661598164,,,baraffe
3188,0.033,0.016297462859724745,,2603.1042625138534,,,baraffe
3189,0.033,0.0165690122473569,,2598.0797738227175,,,interp
3190,0.033,0.016840561634989055,,2593.0552851315815,,,interp
3191,0.033,0.01711211102262121,,2588.030796440446,,,interp
3192,0.033,0.017383660410253365,,2583.00630774931,,,interp
3193,0.033,0.01765520979788552,,2577.981819058174,,,interp
3194,0.033,0.017926759185517675,,2572.957330367038,,,interp
3195,0.033,0.01819830857314983,,2567.932841675902,,,interp
3196,0.033,0.018469857960781984,,2562.9083529847667,,,interp
3197,0.033,0.01874140734841414,,2557.8838642936307,,,interp
3198,0.033,0.019012956736046294,,2552.8593756024948,,,interp
3199,0.033,0.01928450612367845,,2547.834886911359,,,interp
3200,0.033,0.019556055511310604,,2542.810398220223,,,interp
3201,0.033,0.01982760489894276,,2537.785909529087,,,interp
3202,0.033,0.020099154286574914,,2532.7614208379514,,,interp
3203,0.033,0.02037070367420707,,2527.7369321468154,,,interp
3204,0.033,0.020642253061839224,,2522.7124434556795,,,interp
3205,0.033,0.02091380244947138,,2517.6879547645435,,,interp
3206,0.033,0.021185351837103534,,2512.6634660734076,,,interp
3207,0.033,0.02145690122473569,,2507.638977382272,,,interp
3208,0.033,0.021728450612367844,,2502.614488691136,,,interp
3209,0.033,0.022,-2.9548,2497.59,4.454,1.736,sonora
3210,0.033,0.025,-3.0112,2459.44,4.484,1.677,sonora
3211,0.033,0.029,-3.075,2416.71,4.517,1.614,sonora
3212,0.033,0.034,-3.1427,2370.54,4.551,1.552,sonora
3213,0.033,0.039,-3.2049,2324.57,4.579,1.502,sonora
3214,0.033,0.045,-3.2773,2266.69,4.608,1.454,sonora
3215,0.033,0.053,-3.3634,2195.2,4.639,1.404,sonora
3216,0.033,0.061,-3.4363,2134.73,4.663,1.365,sonora
3217,0.033,0.071,-3.517,2067.62,4.688,1.326,sonora
3218,0.033,0.082,-3.599,1998.1,4.711,1.292,sonora
3219,0.033,0.096,-3.6966,1913.79,4.733,1.259,sonora
3220,0.033,0.11,-3.7827,1840.14,4.751,1.233,sonora
3221,0.033,0.13,-3.8863,1753.74,4.771,1.205,sonora
3222,0.033,0.15,-3.971,1685.56,4.787,1.183,sonora
3223,0.033,0.17,-4.0484,1624.26,4.8,1.166,sonora
3224,0.033,0.2,-4.1549,1541.35,4.816,1.145,sonora
3225,0.033,0.23,-4.2413,1476.88,4.828,1.129,sonora
3226,0.033,0.27,-4.3304,1413.58,4.841,1.112,sonora
3227,0.033,0.31,-4.4245,1347.09,4.851,1.099,sonora
3228,0.033,0.37,-4.5053,1294.99,4.864,1.083,sonora
3229,0.033,0.42,-4.5281,1284.77,4.873,1.072,sonora
3230,0.033,0.49,-4.5567,1272.46,4.885,1.057,sonora
3231,0.033,0.57,-4.5872,1259.43,4.897,1.042,sonora
3232,0.033,0.66,-4.6184,1246.23,4.91,1.027,sonora
3233,0.033,0.77,-4.6549,1230.55,4.925,1.01,sonora
3234,0.033,0.89,-4.691,1215.18,4.939,0.993,sonora
3235,0.033,1.0,-4.7282,1197.68,4.951,0.98,sonora
3236,0.033,1.2,-4.8423,1133.26,4.969,0.96,sonora
3237,0.033,1.4,-4.9665,1063.14,4.982,0.945,sonora
3238,0.033,1.6,-5.0745,1004.9,4.992,0.934,sonora
3239,0.033,1.9,-5.206,937.48,5.003,0.923,sonora
3240,0.033,2.2,-5.3135,885.51,5.011,0.914,sonora
3241,0.033,2.5,-5.4035,844.0,5.018,0.907,sonora
3242,0.033,2.9,-5.503,800.23,5.025,0.899,sonora
3243,0.033,3.4,-5.6044,757.8,5.032,0.892,sonora
3244,0.033,4.0,-5.7015,719.32,5.038,0.886,sonora
3245,0.033,4.6,-5.7876,686.73,5.044,0.88,sonora
3246,0.033,5.3,-5.8732,655.56,5.049,0.875,sonora
3247,0.033,6.2,-5.9646,623.78,5.054,0.87,sonora
3248,0.033,7.2,-6.0495,595.65,5.059,0.865,sonora
3249,0.033,8.3,-6.1311,569.68,5.063,0.861,sonora
3250,0.033,9.7,-6.2184,543.07,5.067,0.857,sonora
3251,0.033,11.0,-6.2879,522.82,5.07,0.854,sonora
3252,0.033,13.0,-6.3868,495.07,5.075,0.849,sonora
3253,0.035,0.001,,2667.7224675172274,,,baraffe
3254,0.035,0.0010974986633886447,,2665.5853677433684,,,baraffe
3255,0.035,0.0012045035934870319,,2663.6086571614464,,,baraffe
3256,0.035,0.0013219407795106888,,2661.771966492418,,,baraffe
3257,0.035,0.0014508282385919241,,2660.146186694158,,,baraffe
3258,0.035,0.0015922820526611385,,2658.790826793779,,,baraffe
3259,0.035,0.0017475274245333274,,2657.55427942622,,,baraffe
3260,0.035,0.0019179090126603278,,2656.420777940076,,,baraffe
3261,0.035,0.0021049025778957452,,2655.378324424346,,,baraffe
3262,0.035,0.0023101277658038933,,2654.415899098067,,,baraffe
3263,0.035,0.0025353621352267692,,2653.524436415438,,,baraffe
3264,0.035,0.0027825565546175596,,2652.696616254921,,,baraffe
3265,0.035,0.0030538520994960842,,2651.9254577441166,,,baraffe
3266,0.035,0.003351606314733412,,2651.2051885670444,,,baraffe
3267,0.035,0.003678383450624861,,2650.5309849391706,,,baraffe
3268,0.035,0.004037020920491696,,2649.8982902453504,,,baraffe
3269,0.035,0.004430625064311634,,2649.3032148002517,,,baraffe
3270,0.035,0.004862605086058246,,2648.7428256989315,,,baraffe
3271,0.035,0.005336702582535751,,2648.2779197404557,,,baraffe
3272,0.035,0.005857023951235716,,2647.865231211174,,,baraffe
3273,0.035,0.006428075957916478,,2647.4746477225503,,,baraffe
3274,0.035,0.007054804771974018,,2647.1041583176266,,,baraffe
3275,0.035,0.0077426388077093174,,2646.752775859933,,,baraffe
3276,0.035,0.008497535742562026,,2646.4184347648556,,,baraffe
3277,0.035,0.00932603411955906,,2646.0850357468826,,,baraffe
3278,0.035,0.010235286413287912,,2644.717540243879,,,baraffe
3279,0.035,0.011233368351630463,,2639.265903531616,,,baraffe
3280,0.035,0.012328493201125166,,2631.621452790018,,,baraffe
3281,0.035,0.013530380189850059,,2624.4784364718976,,,baraffe
3282,0.035,0.014849779329366576,,2617.9827731981336,,,baraffe
3283,0.035,0.016297462859724745,,2611.9826673124253,,,baraffe
3284,0.035,0.017886690817232823,,2606.3424106044163,,,baraffe
3285,0.035,0.019630438460506466,,2601.1940575313147,,,baraffe
3286,0.035,0.020076608057625206,,2594.969578601252,,,interp
3287,0.035,0.020522777654743946,,2588.7450996711896,,,interp
3288,0.035,0.020968947251862685,,2582.520620741127,,,interp
3289,0.035,0.021415116848981425,,2576.2961418110644,,,interp
3290,0.035,0.021861286446100164,,2570.071662881002,,,interp
3291,0.035,0.022307456043218904,,2563.847183950939,,,interp
3292,0.035,0.022753625640337644,,2557.6227050208763,,,interp
3293,0.035,0.023199795237456383,,2551.3982260908138,,,interp
3294,0.035,0.023645964834575123,,2545.173747160751,,,interp
3295,0.035,0.024092134431693862,,2538.9492682306886,,,interp
3296,0.035,0.024538304028812602,,2532.724789300626,,,interp
3297,0.035,0.02498447362593134,,2526.5003103705635,,,interp
3298,0.035,0.02543064322305008,,2520.275831440501,,,interp
3299,0.035,0.025876812820168824,,2514.0513525104384,,,interp
3300,0.035,0.026322982417287564,,2507.826873580376,,,interp
3301,0.035,0.026769152014406303,,2501.602394650313,,,interp
3302,0.035,0.027215321611525043,,2495.3779157202503,,,interp
3303,0.035,0.027661491208643783,,2489.1534367901877,,,interp
3304,0.035,0.028107660805762522,,2482.928957860125,,,interp
3305,0.035,0.028553830402881262,,2476.7044789300626,,,interp
3306,0.035,0.029,-3.0228,2470.48,4.529,1.64,sonora
3307,0.035,0.034,-3.0907,2424.38,4.564,1.575,sonora
3308,0.035,0.039,-3.1483,2384.74,4.593,1.523,sonora
3309,0.035,0.045,-3.2139,2335.33,4.622,1.473,sonora
3310,0.035,0.053,-3.2981,2266.76,4.655,1.419,sonora
3311,0.035,0.061,-3.3702,2207.06,4.68,1.378,sonora
3312,0.035,0.071,-3.45,2140.31,4.707,1.336,sonora
3313,0.035,0.082,-3.5259,2076.76,4.73,1.301,sonora
3314,0.035,0.096,-3.6157,1999.85,4.754,1.265,sonora
3315,0.035,0.11,-3.7019,1924.53,4.774,1.237,sonora
3316,0.035,0.13,-3.8052,1836.0,4.795,1.207,sonora
3317,0.035,0.15,-3.8936,1762.17,4.813,1.183,sonora
3318,0.035,0.17,-3.971,1698.69,4.826,1.165,sonora
3319,0.035,0.2,-4.0705,1619.62,4.843,1.143,sonora
3320,0.035,0.23,-4.16,1549.98,4.856,1.125,sonora
3321,0.035,0.27,-4.2588,1475.9,4.87,1.108,sonora
3322,0.035,0.31,-4.3389,1418.52,4.881,1.094,sonora
3323,0.035,0.37,-4.4595,1333.55,4.894,1.077,sonora
3324,0.035,0.42,-4.5159,1297.02,4.903,1.067,sonora
3325,0.035,0.49,-4.5424,1285.46,4.914,1.053,sonora
3326,0.035,0.57,-4.5696,1274.06,4.925,1.039,sonora
3327,0.035,0.66,-4.5989,1261.49,4.937,1.025,sonora
3328,0.035,0.77,-4.6305,1248.46,4.951,1.009,sonora
3329,0.035,0.89,-4.6636,1234.39,4.964,0.993,sonora
3330,0.035,1.0,-4.6909,1222.98,4.975,0.981,sonora
3331,0.035,1.2,-4.7516,1193.74,4.994,0.96,sonora
3332,0.035,1.4,-4.8549,1134.99,5.009,0.944,sonora
3333,0.035,1.6,-4.9712,1068.28,5.021,0.931,sonora
3334,0.035,1.9,-5.1073,994.88,5.033,0.918,sonora
3335,0.035,2.2,-5.2212,936.84,5.042,0.908,sonora
3336,0.035,2.5,-5.3149,891.3,5.05,0.9,sonora
3337,0.035,2.9,-5.4174,843.88,5.057,0.892,sonora
3338,0.035,3.4,-5.5231,797.48,5.065,0.885,sonora
3339,0.035,4.0,-5.6274,753.97,5.072,0.878,sonora
3340,0.035,4.6,-5.7135,719.8,5.077,0.872,sonora
3341,0.035,5.3,-5.7999,686.92,5.082,0.867,sonora
3342,0.035,6.2,-5.8946,652.58,5.088,0.862,sonora
3343,0.035,7.2,-5.98,623.03,5.093,0.857,sonora
3344,0.035,8.3,-6.0619,595.8,5.097,0.853,sonora
3345,0.035,9.7,-6.1528,566.87,5.102,0.848,sonora
3346,0.035,11.0,-6.2205,546.33,5.105,0.845,sonora
3347,0.035,13.0,-6.3146,518.77,5.109,0.841,sonora
3348,0.038,0.001,,2676.6730087303554,,,baraffe
3349,0.038,0.0010974986633886447,,2674.671794200595,,,baraffe
3350,0.038,0.0012045035934870319,,2672.820653164488,,,baraffe
3351,0.038,0.0013219407795106888,,2671.1005849536195,,,baraffe
3352,0.038,0.0014508282385919241,,2669.5779776736326,,,baraffe
3353,0.038,0.0015922820526611385,,2668.3085786870547,,,baraffe
3354,0.038,0.0017475274245333274,,2667.150415410415,,,baraffe
3355,0.038,0.0019179090126603278,,2666.0887249151674,,,baraffe
3356,0.038,0.0021049025778957452,,2665.1123103145947,,,baraffe
3357,0.038,0.0023101277658038933,,2664.2108079310456,,,baraffe
3358,0.038,0.0025353621352267692,,2663.375791143493,,,baraffe
3359,0.038,0.0027825565546175596,,2662.600324451897,,,baraffe
3360,0.038,0.0030538520994960842,,2661.877930605325,,,baraffe
3361,0.038,0.003351606314733412,,2661.2032045312694,,,baraffe
3362,0.038,0.003678383450624861,,2660.571623394865,,,baraffe
3363,0.038,0.004037020920491696,,2659.9789081390154,,,baraffe
3364,0.038,0.004430625064311634,,2659.421452656162,,,baraffe
3365,0.038,0.004862605086058246,,2658.896468110788,,,baraffe
3366,0.038,0.005336702582535751,,2658.460914367534,,,baraffe
3367,0.038,0.005857023951235716,,2658.074302344243,,,baraffe
3368,0.038,0.006428075957916478,,2657.7083653147583,,,baraffe
3369,0.038,0.007054804771974018,,2657.361270674121,,,baraffe
3370,0.038,0.0077426388077093174,,2657.032069963591,,,baraffe
3371,0.038,0.008497535742562026,,2656.71882469582,,,baraffe
3372,0.038,0.00932603411955906,,2656.406460946756,,,baraffe
3373,0.038,0.010235286413287912,,2655.1252650076417,,,baraffe
3374,0.038,0.011233368351630463,,2650.0170995057806,,,baraffe
3375,0.038,0.012328493201125166,,2642.853121105402,,,baraffe
3376,0.038,0.013530380189850059,,2636.1577708686746,,,baraffe
3377,0.038,0.014849779329366576,,2630.068209555508,,,baraffe
3378,0.038,0.016297462859724745,,2624.4422810086203,,,baraffe
3379,0.038,0.017886690817232823,,2619.1529877237354,,,baraffe
3380,0.038,0.019630438460506466,,2614.3243288170706,,,baraffe
3381,0.038,0.021544181541980047,,2609.8818438536437,,,baraffe
3382,0.038,0.02364503711212875,,2605.7602913725286,,,baraffe
3383,0.038,0.025950157615451178,,2601.4869500337327,,,baraffe
3384,0.038,0.026333483443286836,,2596.216619079745,,,interp
3385,0.038,0.026716809271122494,,2590.946288125758,,,interp
3386,0.038,0.02710013509895815,,2585.6759571717707,,,interp
3387,0.038,0.02748346092679381,,2580.4056262177837,,,interp
3388,0.038,0.027866786754629468,,2575.1352952637963,,,interp
3389,0.038,0.028250112582465126,,2569.8649643098092,,,interp
3390,0.038,0.028633438410300787,,2564.5946333558218,,,interp
3391,0.038,0.029016764238136445,,2559.3243024018343,,,interp
3392,0.038,0.029400090065972103,,2554.0539714478473,,,interp
3393,0.038,0.02978341589380776,,2548.78364049386,,,interp
3394,0.038,0.03016674172164342,,2543.513309539873,,,interp
3395,0.038,0.030550067549479077,,2538.2429785858853,,,interp
3396,0.038,0.030933393377314735,,2532.9726476318983,,,interp
3397,0.038,0.031316719205150396,,2527.702316677911,,,interp
3398,0.038,0.031700045032986054,,2522.4319857239234,,,interp
3399,0.038,0.03208337086082171,,2517.1616547699364,,,interp
3400,0.038,0.03246669668865737,,2511.891323815949,,,interp
3401,0.038,0.03285002251649303,,2506.620992861962,,,interp
3402,0.038,0.033233348344328686,,2501.3506619079744,,,interp
3403,0.038,0.033616674172164344,,2496.0803309539874,,,interp
3404,0.038,0.034,-3.0314,2490.81,4.587,1.598,sonora
3405,0.038,0.039,-3.0871,2453.01,4.616,1.545,sonora
3406,0.038,0.045,-3.146,2412.04,4.646,1.493,sonora
3407,0.038,0.053,-3.2188,2356.2,4.678,1.439,sonora
3408,0.038,0.061,-3.2883,2299.45,4.705,1.395,sonora
3409,0.038,0.071,-3.3653,2235.19,4.733,1.351,sonora
3410,0.038,0.082,-3.4377,2174.92,4.758,1.313,sonora
3411,0.038,0.096,-3.518,2107.51,4.784,1.275,sonora
3412,0.038,0.11,-3.5947,2041.19,4.805,1.244,sonora
3413,0.038,0.13,-3.6993,1948.31,4.828,1.21,sonora
3414,0.038,0.15,-3.7836,1875.61,4.846,1.186,sonora
3415,0.038,0.17,-3.8596,1810.92,4.861,1.165,sonora
3416,0.038,0.2,-3.9581,1728.98,4.879,1.141,sonora
3417,0.038,0.23,-4.0457,1657.6,4.894,1.123,sonora
3418,0.038,0.27,-4.1463,1578.07,4.909,1.103,sonora
3419,0.038,0.31,-4.232,1512.61,4.921,1.088,sonora
3420,0.038,0.37,-4.3372,1435.5,4.936,1.07,sonora
3421,0.038,0.42,-4.4241,1373.06,4.945,1.058,sonora
3422,0.038,0.49,-4.5287,1300.54,4.956,1.045,sonora
3423,0.038,0.57,-4.5525,1290.3,4.966,1.033,sonora
3424,0.038,0.66,-4.5764,1280.59,4.977,1.021,sonora
3425,0.038,0.77,-4.6039,1269.33,4.989,1.006,sonora
3426,0.038,0.89,-4.6321,1257.76,5.001,0.992,sonora
3427,0.038,1.0,-4.6568,1247.47,5.011,0.98,sonora
3428,0.038,1.2,-4.699,1229.79,5.029,0.961,sonora
3429,0.038,1.4,-4.7396,1212.11,5.044,0.944,sonora
3430,0.038,1.6,-4.8085,1174.15,5.058,0.929,sonora
3431,0.038,1.9,-4.9562,1088.06,5.073,0.913,sonora
3432,0.038,2.2,-5.0764,1021.75,5.084,0.902,sonora
3433,0.038,2.5,-5.176,969.54,5.093,0.893,sonora
3434,0.038,2.9,-5.2859,914.69,5.101,0.884,sonora
3435,0.038,3.4,-5.4006,860.36,5.11,0.876,sonora
3436,0.038,4.0,-5.5114,810.73,5.117,0.868,sonora
3437,0.038,4.6,-5.6016,772.41,5.123,0.862,sonora
3438,0.038,5.3,-5.6892,736.84,5.129,0.856,sonora
3439,0.038,6.2,-5.788,698.44,5.135,0.85,sonora
3440,0.038,7.2,-5.8773,665.44,5.14,0.845,sonora
3441,0.038,8.3,-5.9624,635.31,5.145,0.841,sonora
3442,0.038,9.7,-6.0526,604.85,5.149,0.836,sonora
3443,0.038,11.0,-6.1252,581.27,5.153,0.833,sonora
3444,0.038,13.0,-6.2205,551.69,5.158,0.828,sonora
3445,0.04,0.001,,2682.2708128292215,,,baraffe
3446,0.04,0.0010974986633886447,,2680.3548297104585,,,baraffe
3447,0.04,0.0012045035934870319,,2678.582456686877,,,baraffe
3448,0.04,0.0013219407795106888,,2676.935550073328,,,baraffe
3449,0.04,0.0014508282385919241,,2675.4776715465346,,,baraffe
3450,0.04,0.0015922820526611385,,2674.2622064840743,,,baraffe
3451,0.04,0.0017475274245333274,,2673.1532259911337,,,baraffe
3452,0.04,0.0019179090126603278,,2672.1365962275017,,,baraffe
3453,0.04,0.0021049025778957452,,2671.2016223725986,,,baraffe
3454,0.04,0.0023101277658038933,,2670.33835201263,,,baraffe
3455,0.04,0.0025353621352267692,,2669.5387591016347,,,baraffe
3456,0.04,0.0027825565546175596,,2668.7961492169907,,,baraffe
3457,0.04,0.0030538520994960842,,2668.104360914113,,,baraffe
3458,0.04,0.003351606314733412,,2667.458219395857,,,baraffe
3459,0.04,0.003678383450624861,,2666.853390535788,,,baraffe
3460,0.04,0.004037020920491696,,2666.2857693369797,,,baraffe
3461,0.04,0.004430625064311634,,2665.7519275534746,,,baraffe
3462,0.04,0.004862605086058246,,2665.2491666751,,,baraffe
3463,0.04,0.005336702582535751,,2664.832037916285,,,baraffe
3464,0.04,0.005857023951235716,,2664.461794955995,,,baraffe
3465,0.04,0.006428075957916478,,2664.111329575758,,,baraffe
3466,0.04,0.007054804771974018,,2663.7789210811275,,,baraffe
3467,0.04,0.0077426388077093174,,2663.463645259135,,,baraffe
3468,0.04,0.008497535742562026,,2663.1636433769463,,,baraffe
3469,0.04,0.00932603411955906,,2662.8644851875497,,,baraffe
3470,0.04,0.010235286413287912,,2661.6374685407936,,,baraffe
3471,0.04,0.011233368351630463,,2656.744969413834,,,baraffe
3472,0.04,0.012328493201125166,,2649.8827562571855,,,baraffe
3473,0.04,0.013530380189850059,,2643.468674617894,,,baraffe
3474,0.04,0.014849779329366576,,2637.6343349941967,,,baraffe
3475,0.04,0.016297462859724745,,2632.2436309267955,,,baraffe
3476,0.04,0.017886690817232823,,2627.175026039871,,,baraffe
3477,0.04,0.019630438460506466,,2622.5474417256464,,,baraffe
3478,0.04,0.021544181541980047,,2618.2896196930055,,,baraffe
3479,0.04,0.02364503711212875,,2614.3390989054838,,,baraffe
3480,0.04,0.025950157615451178,,2610.24278460959,,,baraffe
3481,0.04,0.02848065676977862,,2606.1981318419457,,,baraffe
3482,0.04,0.0312571948465334,,2602.2770302031427,,,baraffe
3483,0.04,0.03191161413955562,,2595.630028764898,,,interp
3484,0.04,0.032566033432577836,,2588.983027326653,,,interp
3485,0.04,0.03322045272560006,,2582.336025888408,,,interp
3486,0.04,0.03387487201862228,,2575.6890244501633,,,interp
3487,0.04,0.0345292913116445,,2569.0420230119184,,,interp
3488,0.04,0.03518371060466671,,2562.395021573673,,,interp
3489,0.04,0.03583812989768893,,2555.7480201354283,,,interp
3490,0.04,0.036492549190711154,,2549.1010186971835,,,interp
3491,0.04,0.037146968483733375,,2542.4540172589386,,,interp
3492,0.04,0.03780138777675559,,2535.807015820694,,,interp
3493,0.04,0.03845580706977781,,2529.160014382449,,,interp
3494,0.04,0.039110226362800024,,2522.513012944204,,,interp
3495,0.04,0.039764645655822245,,2515.8660115059592,,,interp
3496,0.04,0.040419064948844466,,2509.2190100677144,,,interp
3497,0.04,0.04107348424186669,,2502.5720086294696,,,interp
3498,0.04,0.04172790353488891,,2495.9250071912243,,,interp
3499,0.04,0.04238232282791112,,2489.2780057529794,,,interp
3500,0.04,0.04303674212093334,,2482.6310043147346,,,interp
3501,0.04,0.04369116141395556,,2475.9840028764897,,,interp
3502,0.04,0.04434558070697778,,2469.337001438245,,,interp
3503,0.04,0.045,-3.0972,2462.69,4.656,1.515,sonora
3504,0.04,0.053,-3.1659,2413.36,4.689,1.458,sonora
3505,0.04,0.061,-3.231,2362.06,4.717,1.412,sonora
3506,0.04,0.071,-3.3062,2300.04,4.746,1.365,sonora
3507,0.04,0.082,-3.3782,2239.77,4.772,1.325,sonora
3508,0.04,0.096,-3.457,2173.7,4.798,1.286,sonora
3509,0.04,0.11,-3.5275,2114.05,4.821,1.253,sonora
3510,0.04,0.13,-3.6252,2028.45,4.847,1.216,sonora
3511,0.04,0.15,-3.7156,1947.69,4.866,1.189,sonora
